Q443506,48
Q562137,42
Q152456,37
Q264621,26
Q732022,24
Q1321622,24
Q154846,20
Q1421593,20
Q183,20
Q17230,20
Q1394712,20
Q156726,20
Q746914,18
Q19865453,18
Q19355,17
Q14786561,17
Q16252315,17
Q3429263,17
Q221305,16
Q1757288,16
Q616265,16
Q119526,16
Q471239,16
Q4142083,16
Q15961525,15
Q464753,15
Q16976150,15
Q16973734,15
Q426332,14
Q6074,14
Q16253888,14
Q429098,14
Q216059,14
Q15028216,14
Q699132,14
Q1190608,14
Q64211,13
Q6966659,13
Q18602670,13
Q1130310,13
Q24704218,13
Q12877,13
Q1122688,12
Q18406571,12
Q16345,12
Q1113742,12
Q366057,11
Q16060473,11
Q498906,11
Q80959,11
Q1747227,11
Q172271,11
Q3107624,11
Q696042,11
Q1410288,11
Q6987041,11
Q1404374,11
Q207711,11
Q656861,10
Q962057,10
Q17223,10
Q283555,10
Q217008,10
Q4736880,10
Q16253705,10
Q4030599,10
Q2701647,10
Q913311,10
Q343201,10
Q540379,10
Q9358033,10
Q15548282,10
Q55723,10
Q22977282,9
Q839341,9
Q5084605,9
Q1219231,9
Q384397,9
Q20706844,9
Q19571141,9
Q302174,9
Q1710428,9
Q41854,9
Q1861,9
Q1691401,9
Q1096496,9
Q21747106,8
Q182849,8
Q2593159,8
Q31984,8
Q210364,8
Q905399,8
Q14036428,8
Q3381943,8
Q2550824,8
Q2061359,8
Q16303782,8
Q272771,8
Q921510,8
Q571309,8
Q93062,8
Q3785077,8
Q1659640,8
Q18154496,8
Q288836,8
Q27343,8
Q2708907,8
Q430521,8
Q1216160,8
Q1508501,8
Q1059703,8
Q557596,8
Q386210,7
Q16864725,7
Q698492,7
Q1760081,7
Q1189674,7
Q918629,7
Q221586,7
Q4796634,7
Q1065829,7
Q23766020,7
Q14947697,7
Q16224411,7
Q21544908,7
Q1090390,7
Q1840579,7
Q1748292,7
Q3809195,7
Q1187607,7
Q1028,7
Q14513321,7
Q751769,7
Q18356955,7
Q15059358,7
Q110257,7
Q93853,7
Q800,7
Q3010450,7
Q646025,7
Q684216,7
Q574583,7
Q414,7
Q53719,7
Q958433,7
Q23012068,7
Q283933,7
Q751805,7
Q866048,7
Q217552,6
Q191966,6
Q3417220,6
Q191100,6
Q224130,6
Q1506377,6
Q2631008,6
Q3417232,6
Q3211859,6
Q16204833,6
Q15631311,6
Q12100227,6
Q183050,6
Q93670,6
Q112698,6
Q10287993,6
Q19276001,6
Q434038,6
Q35045,6
Q634810,6
Q15545272,6
Q16239217,6
Q3270032,6
Q2604363,6
Q2748803,6
Q4661341,6
Q16821267,6
Q1229070,6
Q16857406,6
Q1214318,6
Q4451333,6
Q26595,6
Q223589,6
Q1392442,6
Q1139801,6
Q1336326,6
Q6670852,6
Q314942,6
Q241309,6
Q113757,6
Q119931,6
Q8561227,6
Q16239341,6
Q895837,6
Q543581,6
Q462418,6
Q49003,6
Q21231512,6
Q180337,6
Q130321,6
Q1064530,6
Q3139644,6
Q18002795,6
Q2898609,6
Q459398,5
Q346434,5
Q501172,5
Q493599,5
Q455266,5
Q493040,5
Q108093,5
Q503028,5
Q484685,5
Q28499,5
Q176307,5
Q486401,5
Q377122,5
Q486174,5
Q496708,5
Q181325,5
Q351808,5
Q493443,5
Q337402,5
Q494564,5
Q110486,5
Q1124916,5
Q502581,5
Q484542,5
Q5925,5
Q491945,5
Q506768,5
Q48931,5
Q502739,5
Q128080,5
Q403319,5
Q507078,5
Q491390,5
Q109820,5
Q484527,5
Q512993,5
Q111672,5
Q502014,5
Q497795,5
Q490879,5
Q115324,5
Q496132,5
Q494233,5
Q484600,5
Q485001,5
Q495564,5
